Unnamed: 0,GSM7465980,GSM7466027,GSM7466030,GSM7466008,GSM7466062,GSM7465978,GSM7466031,GSM7466033,GSM7465983,GSM7466002,GSM7465990
SMYD2,0.659210855,0.631324583,0.673632377,0.69113569,0.517819996,0.661953531,0.665291134,0.595277648,0.585666444,0.544714496,0.690257328
SUSD4,0.334148358,0.176072184,0.089011757,0.310459747,0.103185354,0.186020246,0.006132355,0.318590613,0.108921656,0.1141177,0.182255686
DUSP10,0.415129358,0.447304294,0.39000047,0.357217565,0.5086315,0.356455293,0.562388562,0.704927302,0.31337954,0.34053478,0.271575335
HHIPL2,0.122375269,0.136481246,0.059744312,0.0839711,0.121429189,0.216516158,0.021323132,0.066348445,0.157692434,0.093730889,0.016727804
TP53BP2,0.571472876,0.563282543,0.509743097,0.520849046,0.668905018,0.556455501,0.610836922,0.743281336,0.547870624,0.510606975,0.497187067
ATP8B2,0.51071415,0.56205833,0.529171036,0.545916572,0.603087647,0.639995293,0.62731242,0.564098393,0.551596768,0.723394227,0.599118844
FLG2,0.029662239,0.1348801,0.042005451,0.20895081,0.089526981,0.071583526,0.081078848,0.118000285,0.240668823,0.03453238,0.120192792
CRNN,0.269093794,0.078796684,0.231007474,0.008825584,0.104663468,0.015821705,0.003471359,0.090828271,0.231037796,0.183856436,0.1040429
ADAM15,0.91764992,0.893689527,0.907040695,0.893064618,0.863024002,0.846476641,0.850435817,0.806676036,0.900498378,0.897807531,0.836658791
JTB,0.974581095,0.95868289,0.967579045,0.975024418,0.943786318,0.9706422,0.958121977,0.947804516,0.954722781,0.963204094,0.971249706
RAB13,0.811533431,0.633074358,0.695034183,0.712024849,0.764583957,0.773624848,0.603336767,0.692454811,0.666873012,0.737815241,0.705873306
S100A8,0.520967542,0.530520586,0.930674773,0.683833233,0.948011484,0.466995065,0.442581664,0.94728421,0.774145964,0.606128186,0.397400733
TPM3,0.721626558,0.693842724,0.657409897,0.623078387,0.705260955,0.622680416,0.685510015,0.679378664,0.472392268,0.52845022,0.586613016
NUP210L,0.082177955,0.024000076,0.027915754,0.066109293,0.144701526,0.017700244,0.125589657,0.023968267,0.011887563,0.086951509,0.048962406
SNAPIN,0.64343069,0.668013111,0.640097739,0.603012554,0.633262913,0.627257425,0.644045398,0.5564622,0.564930089,0.608207789,0.590413646
SLC27A3,0.714795773,0.622259324,0.777677803,0.73543007,0.654987595,0.73040689,0.671049575,0.556933244,0.740135491,0.782938665,0.663215023
S100A7,0.072239999,0.241232211,0.008190463,0.201167325,0.299834992,0.220539449,0.053763845,7.17E-05,0.005508189,0.085383103,0.086786671
UBAP2L,0.838610928,0.73768992,0.769129782,0.762122949,0.683711472,0.745758807,0.743080384,0.715820353,0.894603271,0.74015587,0.787804183
SLC39A1,0.862069578,0.897965803,0.889310786,0.829004415,0.890251899,0.865597247,0.865943253,0.846494627,0.809812346,0.807002837,0.820761648
HAX1,0.715904915,0.714541681,0.790348801,0.692061761,0.727616675,0.727601862,0.74438531,0.664502577,0.739813113,0.747697298,0.741078748
CREB3L4,0.606706676,0.366074752,0.305877771,0.494560924,0.211042333,0.435753948,0.32874103,0.235860092,0.430154761,0.413037747,0.487370889
EFNA3,0.135672989,0.206688447,0.272117779,0.179500346,0.041786439,0.23063546,0.177564625,0.103648188,0.091070265,0.204442867,0.215948164
AQP10,0.071403698,0.048650064,0.072530207,0.020881065,0.107465616,0.089022319,0.066041027,0.145487842,0.047200723,0.05333571,0.077329111
KCNN3,0.16261538,0.295080782,0.233691985,0.20959775,0.225862742,0.209231627,0.182937248,0.13645327,0.107315149,0.092849119,0.253597064
GATAD2B,0.476176539,0.36803475,0.430023515,0.432115092,0.361679743,0.381103753,0.426471262,0.460405499,0.472083032,0.469649723,0.393726792
ILF2,0.939791029,0.93394572,0.933980655,0.9100944,0.927820247,0.937207323,0.937844992,0.925972621,0.932016131,0.902356527,0.925042145
RIT1,0.477783401,0.541944061,0.500405331,0.484715657,0.604235918,0.458364929,0.558033871,0.617325956,0.352435376,0.387510981,0.439858562
INTS3,0.717888271,0.655635557,0.749399106,0.758749584,0.616870907,0.715596205,0.703374271,0.617039441,0.873580263,0.807863073,0.712422988
PKLR,0.227108875,0.255204465,0.217734695,0.255399432,0.328140309,0.234419301,0.189244472,0.141163671,0.263940465,0.285255138,0.239737753
HCN3,0.232843329,0.268460483,0.331732794,0.2755705,0.238239997,0.290127655,0.186966308,0.235240269,0.382238557,0.341223815,0.274290068
FLG,0.00811838,0.054443044,0.013083526,0.003766685,0.008893897,0.092527727,0.00665132,0.040488697,0.041696049,0.079803637,0.009084387
ACTA1,0.011982857,0.091112992,0.044619831,0.04342062,0.040112342,0.00448269,0.074429647,0.004127946,0.035902504,0.069015912,0.025349544
GALNT2,0.361609789,0.335036034,0.327977109,0.309676144,0.390126728,0.341019686,0.344944425,0.405010226,0.396789871,0.406277288,0.298750509
TTC13,0.466806824,0.506165928,0.460518455,0.481744757,0.454648373,0.459204934,0.500211024,0.532236401,0.515020503,0.489240697,0.450781172
SCCPDH,0.629768813,0.775421075,0.784958033,0.639269477,0.802938475,0.60942887,0.850345378,0.553038626,0.640476385,0.632620164,0.597060899
LYST,0.378682321,0.420290975,0.364062282,0.471249968,0.46856862,0.418108416,0.438438615,0.512494054,0.391605454,0.437927122,0.41358181
CEP170,0.280979184,0.290628651,0.132246199,0.218647944,0.252754561,0.164093538,0.081690923,0.208344409,0.171005295,0.259310788,0.139409238
ACP1,0.910877851,0.931022715,0.918941143,0.943540933,0.870023701,0.92431542,0.928038316,0.894325475,0.804088395,0.890088275,0.932161141
SNAP47,0.519793813,0.574649356,0.52943221,0.54272433,0.518083956,0.623042892,0.633592483,0.565389789,0.568034159,0.533393848,0.623909469
SRP9,0.974801399,0.970568179,0.971511694,0.967326148,0.96773999,0.970208027,0.97253617,0.966219184,0.958020982,0.962251699,0.972775777
NVL,0.489253483,0.428731984,0.4073252,0.45184452,0.389268239,0.483994289,0.403922396,0.425969834,0.572812756,0.464830801,0.533716213
DEGS1,0.917552751,0.932431983,0.951363186,0.891184092,0.9580751,0.913604035,0.943990584,0.924583787,0.900968232,0.927982211,0.900771625
FBXO28,0.57023235,0.651024595,0.589396571,0.65235331,0.597723101,0.560057391,0.5953248,0.629066031,0.571494741,0.476910548,0.534843902
ARF1,0.956471477,0.970238501,0.958057662,0.959933231,0.966214047,0.950601518,0.970549695,0.958663796,0.942342198,0.956794913,0.949741868
LEFTY2,0.484620312,0.956668894,0.356770921,0.364560108,0.980636344,0.816726164,0.999703074,0.942428144,0.340382425,0.896296603,0.942192698
CNIH4,0.881739761,0.941166091,0.928683045,0.886686089,0.931617106,0.883373677,0.931863823,0.937428042,0.865235269,0.835229911,0.904872329
ITPKB,0.543565335,0.439031839,0.472013142,0.585450657,0.538753222,0.50633042,0.527977205,0.456954788,0.622638792,0.62056311,0.526722792
GUK1,0.933580638,0.930017848,0.931674115,0.911926099,0.918027064,0.906977244,0.920062925,0.912506304,0.916560316,0.924642097,0.890935249
CDC42BPA,0.407203685,0.44830831,0.489070624,0.403667286,0.483747184,0.419568073,0.450473304,0.314302686,0.431207859,0.439507458,0.378703256
CNIH3,0.275446482,0.142501758,0.208605857,0.096027811,0.405975681,0.301555603,0.157482578,0.509689641,0.287484907,0.199059078,0.335942361
MBOAT2,0.329660563,0.292226882,0.32587261,0.360009292,0.276116742,0.327741851,0.245231937,0.372560678,0.482350923,0.322254202,0.344200571
PARP1,0.926157809,0.855489236,0.866758089,0.865380967,0.844687774,0.905927338,0.838743562,0.822027484,0.934579789,0.857286547,0.907842653
PSEN2,0.575620402,0.552452266,0.611179671,0.497951335,0.453981846,0.603075831,0.525943537,0.489516444,0.572812756,0.550435074,0.607822983
PYCR2,0.692315573,0.792110686,0.793986254,0.649604285,0.682089751,0.716545455,0.771482361,0.669389997,0.682857677,0.750386174,0.702496941
LBR,0.368084587,0.433169367,0.384803371,0.379380258,0.393305584,0.426578768,0.49767781,0.491254965,0.310879114,0.414725759,0.398976762
WNT9A,0.210883514,0.160002239,0.098094465,0.051317751,0.090340169,0.087059043,0.078517005,0.017911861,0.157380196,0.153453213,0.098434652
EPHX1,0.635509035,0.693842724,0.829305147,0.632235786,0.584474335,0.646126871,0.742835837,0.497309531,0.748871932,0.679566604,0.686622307
REN,0.319430398,0.314210665,0.235264915,0.158607018,0.524641121,0.014958222,0.74438531,0.463512575,0.026841644,0.441504186,0.197453727
SOX13,0.556223754,0.530848997,0.629085378,0.696860693,0.607975218,0.56155651,0.572481248,0.691147116,0.647598917,0.696241141,0.641499661
ETNK2,0.333664102,0.23405698,0.223488507,0.291241331,0.23493213,0.356656986,0.205976603,0.310283578,0.362169122,0.334378679,0.359735594
PPFIA4,0.043278493,0.062923548,0.066532159,0.344066484,0.347962297,0.212262431,0.063871106,0.139906717,0.32437058,0.207384309,0.144899347
PLEKHA6,0.182401706,0.359694506,0.383844128,0.302903308,0.35677423,0.327217789,0.381450668,0.429834318,0.323742599,0.370566065,0.202238466
PTPN7,0.294709576,0.477889558,0.403343568,0.302494189,0.473239054,0.326123672,0.423347608,0.373079225,0.372349213,0.344086048,0.348183194
SYT2,0.179181022,0.301335427,0.135328638,0.293745226,0.174418142,0.141298129,0.050616475,0.063934959,0.218413273,0.286360168,0.188440416
ARL8A,0.225093447,0.192182087,0.216798892,0.121912935,0.180447547,0.210968531,0.071605696,0.111691393,0.008269764,0.181791615,0.149259312
OSR1,0.308243145,0.001494843,0.440619253,0.574230685,0.196335583,0.783006876,0.22368983,0.138336362,0.805197129,0.575453777,0.553165101
GDF7,0.114382913,0.287446695,0.230224236,0.109215478,0.334398839,0.120122302,0.176928951,0.08990068,0.141557108,0.007732107,0.191240034
PDIA6,0.86827051,0.872738426,0.825375809,0.732777666,0.873080984,0.793062058,0.880874839,0.800336036,0.714471677,0.756440193,0.773445234
RHOB,0.732752955,0.948179318,0.751346053,0.859838251,0.956276938,0.813179683,0.987256782,0.970405178,0.768185077,0.891401731,0.882158035
ATP6V1C2,0.297736429,0.241108041,0.30258415,0.465545164,0.200093074,0.172753521,0.308287138,0.364787169,0.404601358,0.379496629,0.266132821
GALM,0.533981418,0.371508743,0.449545944,0.397502016,0.307624723,0.440568086,0.367607255,0.329771503,0.433318621,0.422327963,0.469373883
ABCG8,0.236947443,0.06881937,0.158297658,0.12834077,0.250605212,0.132779386,0.134499435,0.136492484,0.172892226,0.269330072,0.172078261
EML4,0.771803237,0.822872107,0.804632297,0.724858391,0.781993893,0.74771399,0.774167207,0.790041977,0.772735593,0.741368672,0.733890559
CALM2,0.979136452,0.982858794,0.977178974,0.973911465,0.982803912,0.978022526,0.984473168,0.979765825,0.972685087,0.97673475,0.978424014
CHAC2,0.039171745,0.441894027,0.278724576,0.145238714,0.304094015,0.275722212,0.325933245,0.268199184,0.060159248,0.084312339,0.12389328
RPS27A,0.995788506,0.991168249,0.99042843,0.99260608,0.996762182,0.993756882,0.995126324,0.991613758,0.996698804,0.993943634,0.995093493
VPS54,0.442853864,0.455918066,0.445713861,0.476634315,0.357770089,0.463299436,0.434323273,0.495868633,0.355864218,0.468243355,0.505782069
REG3G,0.055023182,0.041385753,0.101835398,0.081050577,0.026160166,0.015371141,0.108206333,0.030078758,0.042369537,0.195133705,0.086786671
ASXL2,0.647449715,0.594052153,0.586266226,0.654362599,0.610137382,0.569089944,0.564232352,0.692685751,0.530916964,0.645041051,0.567606762
ETAA1,0.182003795,0.280310332,0.195153858,0.340867927,0.215672977,0.25739861,0.313501571,0.222789942,0.276303838,0.231711636,0.349716475
SNRPG,0.968503814,0.972447825,0.965414835,0.959299107,0.970923321,0.964624855,0.971100912,0.969408756,0.964486444,0.948534742,0.965750968
ABHD1,0.198160661,0.129184296,0.041551027,0.148104284,0.265718977,0.193242495,0.011077758,0.082374711,0.218453884,0.07800951,0.106444116
MEIS1,0.83320489,0.757989907,0.823373088,0.791876209,0.741913458,0.867594408,0.836510371,0.839060589,0.874673788,0.911922731,0.909381727
TRIM43,0.207761515,0.241977574,0.312486621,0.224440885,0.152373013,0.159006119,0.24758185,0.265800269,0.294810852,0.198056841,0.266944284
CIAO1,0.849151499,0.846045593,0.832635151,0.826463926,0.775434048,0.866413782,0.805664619,0.813496445,0.874126764,0.838678972,0.882808692
ZNF514,0.397538386,0.315789307,0.356011353,0.436613213,0.300055868,0.35817229,0.303809135,0.331739078,0.424218425,0.374486098,0.357360775
SNRNP200,0.496765535,0.378526376,0.471404058,0.513700443,0.382827608,0.547948857,0.382085175,0.377976013,0.673695326,0.555308023,0.609901327
MRPS5,0.612101231,0.65526293,0.736432035,0.620908044,0.635993197,0.667833405,0.636086752,0.629573697,0.659937704,0.614042552,0.64668313
ANKRD53,0.18116846,0.284897035,0.189947793,0.320152968,0.155643306,0.296059885,0.322431901,0.288451804,0.267385644,0.34314675,0.249110536
TPRKB,0.684817842,0.674598227,0.731397382,0.649455941,0.641323603,0.774793553,0.690063579,0.73940323,0.499000576,0.653481719,0.821895273
NAT8,0.01828317,0.037020076,0.095936776,0.155023368,0.124320968,0.019956639,0.088508366,0.153364209,0.049862993,0.128704871,0.208773494
EXOC6B,0.135672989,0.194818729,0.054909964,0.044823843,0.158285457,0.094686739,0.210311299,0.145487842,0.029486175,0.090205375,0.186762657
SFXN5,0.348693837,0.390478804,0.33795484,0.177355043,0.274120609,0.274595316,0.369207457,0.276358507,0.452657355,0.255069033,0.200186396
TEX261,0.488688311,0.532426686,0.475248142,0.429650353,0.406421092,0.455611901,0.456600422,0.386455886,0.508332018,0.46781586,0.445062499
DQX1,0.16809355,0.126223063,0.082830788,0.112123279,0.124320968,0.069745079,0.14281437,0.081642547,0.141557108,0.091737702,0.232879651
DUSP11,0.672317478,0.712021732,0.748103631,0.772809139,0.689293,0.754009482,0.741369856,0.755565153,0.645591218,0.744609296,0.820500235
ST6GAL2,0.041054916,0.07411169,0.061268416,0.053371527,0.003479523,0.081252442,0.059307644,0.028530682,0.018294514,0.003391057,0.032451402
NPHP1,0.289905111,0.439614841,0.396224147,0.351378149,0.253706549,0.27217479,0.326170669,0.322117186,0.164416993,0.278269165,0.336231742
MALL,0.421290839,0.552519619,0.628070966,0.540736033,0.762593048,0.440684533,0.442230439,0.755565153,0.537375159,0.492132312,0.43330698
THNSL2,0.426084384,0.274680139,0.306245071,0.353484808,0.142108832,0.352690129,0.286334833,0.319857066,0.440813964,0.32457817,0.396100354
RALB,0.793864351,0.863840464,0.878234268,0.80037408,0.915772893,0.841594473,0.874351197,0.881096124,0.782645709,0.813297053,0.838696078
C1QL2,0.295611604,0.211320716,0.234560956,0.234585063,0.278075477,0.286409366,0.238387399,0.28743454,0.288158465,0.209362285,0.210229736
TMEM177,0.590281289,0.46603563,0.553174038,0.437771724,0.395202597,0.550370765,0.396662132,0.386668092,0.488131953,0.408616482,0.531135548
NT5DC4,0.122375269,0.163310756,0.005100179,0.040237267,0.129562891,0.042826649,0.186327394,0.086501846,0.060799322,0.129985309,0.096966659
RABL2A,0.45745622,0.486683027,0.493682739,0.499210518,0.333310123,0.517249617,0.498500105,0.479642998,0.520899937,0.472226276,0.527248175
SLC20A1,0.63816879,0.81277506,0.685659065,0.646640989,0.816442139,0.602364737,0.825152693,0.868731324,0.717231743,0.611733313,0.589920153
FBLN7,0.573199179,0.319192613,0.429563751,0.470701331,0.423106031,0.532977193,0.309344135,0.336423956,0.57838171,0.546863484,0.466632652
ZC3H8,0.41468052,0.420801142,0.467092332,0.449124248,0.347864697,0.432238267,0.398999588,0.388900163,0.403366805,0.409733287,0.500232234
LIPT1,0.458534879,0.416729555,0.489319247,0.550728066,0.371153567,0.544195762,0.411664469,0.421397095,0.37617632,0.48792427,0.646089604
CNGA3,0.130042789,0.238792468,0.28606282,0.198314127,0.272849027,0.14356885,0.232087671,0.133043493,0.147530662,0.118907394,0.177479271
FAHD2B,0.767145897,0.613627494,0.587238971,0.626413157,0.478885182,0.63243876,0.522738324,0.458143195,0.720949904,0.657912424,0.674966713
LYG1,0.087253676,0.127664385,0.184158959,0.001102706,0.237504221,0.114996083,0.175340931,0.221481769,0.249244926,0.133480456,0.107994367
AFF3,0.613616553,0.450024046,0.518339201,0.55341374,0.412753215,0.601867267,0.436754013,0.401022611,0.561149939,0.581765836,0.686467962
UBXN4,0.920963216,0.909595621,0.889310786,0.903769357,0.914306901,0.893438621,0.916513145,0.891093611,0.932016131,0.90654914,0.896026227
NXPH2,0.198120455,0.10246864,0.181609926,0.081050577,0.137007183,0.060682355,0.056268885,0.15119624,0.099524774,0.007732107,0.084400623
SPOPL,0.338965411,0.45903412,0.412166549,0.459231834,0.538080204,0.502573512,0.493766648,0.602313212,0.355812875,0.472472186,0.56333821
THSD7B,0.308612126,0.269272258,0.203395601,0.278490149,0.1757263,0.43952096,0.175340931,0.205633773,0.2755583,0.346117357,0.336424736
GPR17,0.190661053,0.106417168,0.235472056,0.124871825,0.05411142,0.244898199,0.225290717,0.212114678,0.086244964,0.081407734,0.086786671
POLR2D,0.49518195,0.476967081,0.484603299,0.432977224,0.45023903,0.474074146,0.460551904,0.433952915,0.441822028,0.373438163,0.42302744
AMMECR1L,0.568993627,0.63358539,0.602801125,0.632454783,0.537272984,0.604428948,0.605616375,0.67089757,0.619874827,0.667359036,0.611624639
GALNT13,0.078633322,0.254700437,0.303588525,0.285470192,0.093866458,0.177948243,0.136995108,0.199663905,0.199446656,0.452536364,0.208167241
PKP4,0.765570634,0.75191514,0.796190916,0.677110628,0.742807948,0.803808885,0.795664114,0.700105079,0.909765995,0.81563508,0.833477206
SCN1A,0.245375367,0.103203816,0.130374712,0.104684608,0.269550188,0.108251471,0.077867277,0.201678201,0.098724011,0.168618343,0.120192792
SLC4A10,0.033792928,0.018042602,0.060506276,0.041146506,0.002447632,0.024740185,0.063110084,0.0928387,0.079760117,0.001136924,0.059027704
SCRN3,0.304246835,0.32040958,0.292645443,0.308158541,0.284154293,0.378998627,0.334933777,0.264518839,0.335269113,0.286935556,0.336714365
ZNF385B,0.096433815,0.211683767,0.40566356,0.22288825,0.236932189,0.001211301,0.285761245,0.228650211,0.303454851,0.003169008,0.414364137
TMEFF2,0.102340172,0.011802319,0.064013597,0.051317751,0.090340169,0.042826649,0.057977844,0.016335271,0.059406393,0.133480456,0.023125085
CDCA7,0.91184162,0.541014362,0.791362685,0.88743437,0.464243071,0.840532224,0.443050266,0.514476885,0.948085549,0.830914192,0.913433439
DLX1,0.001437583,0.094700442,0.211642937,0.314071396,0.232039134,0.152514023,0.276384171,0.213535918,0.178800424,0.184730566,0.091718353
UBR3,0.426600493,0.430399743,0.408990721,0.444714315,0.436365444,0.427034557,0.435942717,0.485430377,0.404938447,0.443685002,0.424160614
PHOSPHO2,0.375684952,0.498795842,0.506236965,0.41468221,0.305566143,0.511901858,0.473287774,0.39033966,0.342431664,0.390969262,0.608109412
GULP1,0.398737719,0.334503992,0.34030866,0.44977377,0.419787045,0.40819988,0.438089681,0.542714028,0.249791766,0.285564375,0.404717714
FAM171B,0.06684549,0.178053781,0.147142142,0.226282181,0.208349486,0.215583233,0.111952862,0.21870589,0.083095761,0.013952688,0.029993404
